data;ora;rad;T;elevazione;;;media;dev std;
19/01/2023;02:34:29.890;3685;40.29;20;;;;;
19/01/2023;02:34:30.098;3672;40.29;20;;;;;
19/01/2023;02:34:30.306;3675;40.29;20;;;;;
19/01/2023;02:34:30.515;3649;40.29;20;;;;;
19/01/2023;02:34:30.731;3667;40.29;20;;;;;
19/01/2023;02:34:30.898;3656;40.29;20;;;;;
19/01/2023;02:34:31.107;3646;40.29;20;;;;;
19/01/2023;02:34:31.315;3655;40.29;20;;;;;
19/01/2023;02:34:31.523;3658;40.29;20;;;;;
19/01/2023;02:34:31.730;3651;40.29;20;;;;;
19/01/2023;02:34:31.939;3653;40.29;20;;;;;
19/01/2023;02:34:32.148;3666;40.32;20;;;;;
19/01/2023;02:34:32.354;3658;40.32;20;;;;;
19/01/2023;02:34:32.557;3687;40.32;20;;;;;
19/01/2023;02:34:32.755;3669;40.32;20;;;;;
19/01/2023;02:34:32.963;3677;40.32;20;;;;;
19/01/2023;02:34:33.183;3691;40.32;20;;;;;
19/01/2023;02:34:33.395;3691;40.32;20;;;;;
19/01/2023;02:34:33.603;3688;40.32;20;;;;;
19/01/2023;02:34:33.812;3694;40.32;20;;;;;
19/01/2023;02:34:34.020;3706;40.32;20;;;;;
19/01/2023;02:34:34.229;3719;40.32;20;;;;;
19/01/2023;02:34:34.437;3711;40.32;20;;;;;
19/01/2023;02:34:34.644;3729;40.32;20;;;;;
19/01/2023;02:34:34.853;3721;40.32;20;;;;;
19/01/2023;02:34:35.028;3740;40.32;20;;;;;
19/01/2023;02:34:35.237;3736;40.32;20;;;;;
19/01/2023;02:34:35.445;3739;40.32;20;;;;;
19/01/2023;02:34:35.653;3748;40.32;20;;;;;
19/01/2023;02:34:35.861;3731;40.35;20;;;;;
19/01/2023;02:34:36.068;3735;40.35;20;;;;;
19/01/2023;02:34:36.275;3730;40.35;20;;;;;
19/01/2023;02:34:36.476;3728;40.35;20;;;;;
19/01/2023;02:34:36.677;3732;40.35;20;;;;;
19/01/2023;02:34:36.885;3715;40.35;20;;;;;
19/01/2023;02:34:37.093;3714;40.35;20;;;;;
19/01/2023;02:34:37.308;3699;40.35;20;;;;;
19/01/2023;02:34:37.524;3699;40.35;20;;;;;
19/01/2023;02:34:37.733;3696;40.35;20;;;;;
19/01/2023;02:34:37.941;3683;40.35;20;;;;;
19/01/2023;02:34:38.151;3691;40.35;20;;;;;
19/01/2023;02:34:38.358;3690;40.38;20;;;;;
19/01/2023;02:34:38.566;3696;40.35;20;;;;;
19/01/2023;02:34:38.774;3674;40.35;20;;;;;
19/01/2023;02:34:38.983;3679;40.35;20;;;;;
19/01/2023;02:34:39.157;3692;40.38;20;;;;;
19/01/2023;02:34:39.367;3685;40.38;20;;;;;
19/01/2023;02:34:39.574;3700;40.38;20;;;;;
19/01/2023;02:34:39.781;3672;40.38;20;;;;;
19/01/2023;02:34:39.990;3666;40.38;20;;;;;
19/01/2023;02:34:40.198;3673;40.38;20;;;;;
19/01/2023;02:34:40.397;3658;40.38;20;;;;;
19/01/2023;02:34:40.599;3639;40.38;20;;;;;
19/01/2023;02:34:40.807;3651;40.38;20;;;;;
19/01/2023;02:34:41.016;3631;40.38;20;;;;;
19/01/2023;02:34:41.224;3642;40.38;20;;;;;
19/01/2023;02:34:41.431;3635;40.38;20;;;;;
19/01/2023;02:34:41.651;3657;40.38;20;;;;;
19/01/2023;02:34:41.863;3646;40.38;20;;;;;
19/01/2023;02:34:42.073;3657;40.38;20;;;;;
19/01/2023;02:34:42.280;3647;40.38;20;;;;;
19/01/2023;02:34:42.487;3666;40.38;20;;;;;
19/01/2023;02:34:42.697;3673;40.38;20;;;;;
19/01/2023;02:34:42.905;3677;40.41;20;;;;;
19/01/2023;02:34:43.081;3695;40.41;20;;;;;
19/01/2023;02:34:43.288;3672;40.41;20;;;;;
19/01/2023;02:34:43.498;3672;40.41;20;;;;;
19/01/2023;02:34:43.705;3683;40.41;20;;;;;
19/01/2023;02:34:43.914;3716;40.41;20;;;;;
19/01/2023;02:34:44.118;3679;40.41;20;;;;;
19/01/2023;02:34:44.318;3687;40.41;20;;;;;
19/01/2023;02:34:44.521;3686;40.41;20;;;;;
19/01/2023;02:34:44.729;3665;40.41;20;;;;;
19/01/2023;02:34:44.937;3684;40.41;20;;;;;
19/01/2023;02:34:45.147;3696;40.41;20;;;;;
19/01/2023;02:34:45.354;3690;40.41;20;;;;;
19/01/2023;02:34:45.562;3715;40.41;20;;;;;
19/01/2023;02:34:45.776;3734;40.41;20;;;;;
19/01/2023;02:34:45.993;3734;40.41;20;;;;;
19/01/2023;02:34:46.204;3737;40.41;20;;;;;
19/01/2023;02:34:46.410;3755;40.41;20;;;;;
19/01/2023;02:34:46.619;3753;40.41;20;;;;;
19/01/2023;02:34:46.828;3779;40.41;20;;;;;
19/01/2023;02:34:47.035;3783;40.41;20;;;;;
19/01/2023;02:34:47.211;3796;40.41;20;;;;;
19/01/2023;02:34:47.419;3808;40.41;20;;;;;
19/01/2023;02:34:47.627;3820;40.41;20;;;;;
19/01/2023;02:34:47.835;3838;40.41;20;;;;;
19/01/2023;02:34:48.038;3830;40.41;20;;;;;
19/01/2023;02:34:48.235;3822;40.41;20;;;;;
19/01/2023;02:34:48.442;3828;40.41;20;;;;;
19/01/2023;02:34:48.652;3824;40.41;20;;;;;
19/01/2023;02:34:48.859;3816;40.41;20;;;;;
19/01/2023;02:34:49.068;3791;40.41;20;;;;;
19/01/2023;02:34:49.277;3757;40.41;20;;;;;
19/01/2023;02:34:49.484;3760;40.41;20;;;;;
19/01/2023;02:34:49.693;3758;40.41;20;;;;;
19/01/2023;02:34:49.900;3780;40.41;20;;;;;
19/01/2023;02:34:50.118;3772;40.41;20;;;;;
19/01/2023;02:34:50.334;3744;40.41;20;;;;;
19/01/2023;02:34:50.542;3723;40.41;20;;;;;
19/01/2023;02:34:50.750;3715;40.41;20;;;;;
19/01/2023;02:34:50.957;3716;40.41;20;;;;;
19/01/2023;02:34:51.164;3711;40.41;20;;;;;
19/01/2023;02:34:51.341;3716;40.41;20;;;;;
19/01/2023;02:34:51.549;3724;40.41;20;;;;;
19/01/2023;02:34:51.757;3722;40.41;20;;;;;
19/01/2023;02:34:51.959;3757;40.41;20;;;;;
19/01/2023;02:34:52.159;3764;40.41;20;;;;;
19/01/2023;02:34:52.367;3793;40.41;20;;;;;
19/01/2023;02:34:52.575;3795;40.41;20;;;;;
19/01/2023;02:34:52.782;3824;40.41;20;;;;;
19/01/2023;02:34:52.991;3848;40.41;20;;;;;
19/01/2023;02:34:53.199;3856;40.41;20;;;;;
19/01/2023;02:34:53.407;3879;40.41;20;;;;;
19/01/2023;02:34:53.615;3907;40.41;20;;;;;
19/01/2023;02:34:53.822;3933;40.41;20;;;;;
19/01/2023;02:34:54.030;3950;40.41;20;;;;;
19/01/2023;02:34:54.244;3959;40.41;20;;;;;
19/01/2023;02:34:54.463;3987;40.41;20;;;;;
19/01/2023;02:34:54.672;3988;40.41;20;;;;;
19/01/2023;02:34:54.880;4030;40.41;20;;;;;
19/01/2023;02:34:55.087;4019;40.41;20;;;;;
19/01/2023;02:34:55.295;4022;40.41;20;;;;;
19/01/2023;02:34:55.472;4047;40.38;20;;;;;
19/01/2023;02:34:55.681;4064;40.41;20;;;;;
19/01/2023;02:34:55.881;4062;40.38;20;;;;;
19/01/2023;02:34:56.080;4084;40.38;20;;;;;
19/01/2023;02:34:56.289;4085;40.38;20;;;;;
19/01/2023;02:34:56.496;4081;40.38;20;;;;;
19/01/2023;02:34:56.705;4084;40.38;20;;;;;
19/01/2023;02:34:56.912;4078;40.38;20;;;;;
19/01/2023;02:34:57.121;4053;40.38;20;;;;;
19/01/2023;02:34:57.329;4047;40.38;20;;;;;
19/01/2023;02:34:57.537;4027;40.38;20;;;;;
19/01/2023;02:34:57.746;4011;40.38;20;;;;;
19/01/2023;02:34:57.954;4005;40.38;20;;;;;
19/01/2023;02:34:58.161;3989;40.38;20;;;;;
19/01/2023;02:34:58.370;3956;40.38;20;;;;;
19/01/2023;02:34:58.587;3924;40.38;20;;;;;
19/01/2023;02:34:58.801;3871;40.38;20;;;;;
19/01/2023;02:34:59.010;3816;40.38;20;;;;;
19/01/2023;02:34:59.218;3802;40.38;20;;;;;
19/01/2023;02:34:59.392;3786;40.35;20;;;;;
19/01/2023;02:34:59.602;3754;40.35;20;;;;;
19/01/2023;02:34:59.800;3737;40.35;20;;;;;
19/01/2023;02:35:00.003;3729;40.35;20;;;;;
19/01/2023;02:35:00.210;3715;40.38;20;;;;;
19/01/2023;02:35:00.417;3725;40.35;20;;;;;
19/01/2023;02:35:00.627;3748;40.35;20;;;;;
19/01/2023;02:35:00.835;3784;40.35;20;;;;;
19/01/2023;02:35:01.041;3790;40.35;20;;;;;
19/01/2023;02:35:01.250;3807;40.35;20;;;;;
19/01/2023;02:35:01.458;3827;40.35;20;;;;;
19/01/2023;02:35:01.666;3855;40.35;20;;;;;
19/01/2023;02:35:01.875;3861;40.35;20;;;;;
19/01/2023;02:35:02.084;3907;40.35;20;;;;;
19/01/2023;02:35:02.291;3961;40.35;20;;;;;
19/01/2023;02:35:02.499;3997;40.35;20;;;;;
19/01/2023;02:35:02.714;4025;40.35;20;;;;;
19/01/2023;02:35:02.933;4062;40.35;20;;;;;
19/01/2023;02:35:03.139;4099;40.35;20;;;;;
19/01/2023;02:35:03.346;4080;40.35;20;;;;;
19/01/2023;02:35:03.523;4108;40.35;20;;;;;
19/01/2023;02:35:03.722;4095;40.35;20;;;;;
19/01/2023;02:35:03.924;4093;40.35;20;;;;;
19/01/2023;02:35:04.133;4109;40.35;20;;;;;
19/01/2023;02:35:04.341;4097;40.32;20;;;;;
19/01/2023;02:35:04.548;4111;40.32;20;;;;;
19/01/2023;02:35:04.757;4077;40.32;20;;;;;
19/01/2023;02:35:04.966;4044;40.32;20;;;;;
19/01/2023;02:35:05.174;4006;40.32;20;;;;;
19/01/2023;02:35:05.380;4009;40.32;20;;;;;
19/01/2023;02:35:05.589;4029;40.32;20;;;;;
19/01/2023;02:35:05.797;4035;40.32;20;;;;;
19/01/2023;02:35:06.005;4030;40.32;20;;;;;
19/01/2023;02:35:06.215;4045;40.32;20;;;;;
19/01/2023;02:35:06.422;4024;40.32;20;;;;;
19/01/2023;02:35:06.630;4016;40.32;20;;;;;
19/01/2023;02:35:06.839;4034;40.32;20;;;;;
19/01/2023;02:35:07.053;4029;40.32;20;;;;;
19/01/2023;02:35:07.271;4004;40.32;20;;;;;
19/01/2023;02:35:07.478;4022;40.32;20;;;;;
19/01/2023;02:35:07.643;4022;40.32;20;;;;;
19/01/2023;02:35:07.847;4020;40.32;20;;;;;
19/01/2023;02:35:08.055;4024;40.32;20;;;;;
19/01/2023;02:35:08.263;4016;40.29;20;;;;;
19/01/2023;02:35:08.472;4013;40.29;20;;;;;
19/01/2023;02:35:08.680;4005;40.29;20;;;;;
19/01/2023;02:35:08.888;3980;40.29;20;;;;;
19/01/2023;02:35:09.096;3968;40.29;20;;;;;
19/01/2023;02:35:09.320;3932;40.29;20;;;;;
19/01/2023;02:35:09.511;3929;40.29;20;;;;;
19/01/2023;02:35:09.721;3908;40.29;20;;;;;
19/01/2023;02:35:09.928;3873;40.29;20;;;;;
19/01/2023;02:35:10.135;3848;40.29;20;;;;;
19/01/2023;02:35:10.343;3836;40.29;20;;;;;
19/01/2023;02:35:10.551;3820;40.29;20;;;;;
19/01/2023;02:35:10.759;3772;40.29;20;;;;;
19/01/2023;02:35:10.968;3741;40.29;20;;;;;
19/01/2023;02:35:11.180;3708;40.29;20;;;;;
19/01/2023;02:35:11.397;3710;40.29;20;;;;;
19/01/2023;02:35:11.560;3717;40.29;20;;;;;
19/01/2023;02:35:11.768;3686;40.26;20;;;;;
19/01/2023;02:35:11.975;3666;40.26;20;;;;;
19/01/2023;02:35:12.185;3655;40.26;20;;;;;
19/01/2023;02:35:12.393;3639;40.26;20;;;;;
19/01/2023;02:35:12.600;3653;40.26;20;;;;;
19/01/2023;02:35:12.809;3636;40.26;20;;;;;
19/01/2023;02:35:13.018;3623;40.26;20;;;;;
19/01/2023;02:35:13.224;3631;40.26;20;;;;;
19/01/2023;02:35:13.424;3631;40.26;20;;;;;
19/01/2023;02:35:13.636;3632;40.26;20;;;;;
19/01/2023;02:35:13.850;3625;40.26;20;;;;;
19/01/2023;02:35:14.058;3638;40.26;20;;;;;
19/01/2023;02:35:14.265;3629;40.26;20;;;;;
19/01/2023;02:35:14.474;3623;40.26;20;;;;;
19/01/2023;02:35:14.683;3594;40.26;20;;;;;
19/01/2023;02:35:14.891;3605;40.26;20;;;;;
19/01/2023;02:35:15.099;3639;40.26;20;;;;;
19/01/2023;02:35:15.306;3657;40.26;20;;;;;
19/01/2023;02:35:15.526;3672;40.26;20;;;;;
19/01/2023;02:35:15.690;3708;40.26;20;;;;;
19/01/2023;02:35:15.899;3714;40.26;20;;;;;
19/01/2023;02:35:16.106;3741;40.26;20;;;;;
19/01/2023;02:35:16.314;3767;40.26;20;;;;;
19/01/2023;02:35:16.524;3776;40.22;20;;;;;
19/01/2023;02:35:16.732;3799;40.22;20;;;;;
19/01/2023;02:35:16.939;3802;40.22;20;;;;;
19/01/2023;02:35:17.144;3818;40.22;20;;;;;
19/01/2023;02:35:17.344;3831;40.22;20;;;;;
19/01/2023;02:35:17.548;3858;40.22;20;;;;;
19/01/2023;02:35:17.762;3873;40.22;20;;;;;
19/01/2023;02:35:17.978;3891;40.22;20;;;;;
19/01/2023;02:35:18.189;3893;40.22;20;;;;;
19/01/2023;02:35:18.398;3894;40.22;20;;;;;
19/01/2023;02:35:18.604;3915;40.22;20;;;;;
19/01/2023;02:35:18.814;3897;40.22;20;;;;;
19/01/2023;02:35:19.021;3880;40.22;20;;;;;
19/01/2023;02:35:19.230;3873;40.22;20;;;;;
19/01/2023;02:35:19.438;3863;40.22;20;;;;;
19/01/2023;02:35:19.652;3867;40.22;20;;;;;
19/01/2023;02:35:19.822;3875;40.22;20;;;;;
19/01/2023;02:35:20.031;3850;40.22;20;;;;;
19/01/2023;02:35:20.237;3836;40.22;20;;;;;
19/01/2023;02:35:20.445;3838;40.22;20;;;;;
19/01/2023;02:35:20.654;3838;40.22;20;;;;;
19/01/2023;02:35:20.863;3820;40.22;20;;;;;
19/01/2023;02:35:21.063;3812;40.22;20;;;;;
19/01/2023;02:35:21.263;3817;40.22;20;;;;;
19/01/2023;02:35:21.472;3820;40.22;20;;;;;
19/01/2023;02:35:21.680;3820;40.22;20;;;;;
19/01/2023;02:35:21.885;3824;40.22;20;;;;;
19/01/2023;02:35:22.105;3811;40.22;20;;;;;
19/01/2023;02:35:22.319;3816;40.22;20;;;;;
19/01/2023;02:35:22.527;3811;40.22;20;;;;;
19/01/2023;02:35:22.734;3812;40.22;20;;;;;
19/01/2023;02:35:22.943;3815;40.22;20;;;;;
19/01/2023;02:35:23.151;3814;40.22;20;;;;;
19/01/2023;02:35:23.359;3792;40.22;20;;;;;
19/01/2023;02:35:23.566;3783;40.22;20;;;;;
19/01/2023;02:35:23.742;3789;40.22;20;;;;;
19/01/2023;02:35:23.952;3800;40.22;20;;;;;
19/01/2023;02:35:24.160;3802;40.22;20;;;;;
19/01/2023;02:35:24.368;3795;40.22;20;;;;;
19/01/2023;02:35:24.575;3796;40.22;20;;;;;
19/01/2023;02:35:24.783;3784;40.22;20;;;;;
19/01/2023;02:35:24.983;3808;40.22;20;;;;;
19/01/2023;02:35:25.185;3806;40.22;20;;;;;
19/01/2023;02:35:25.391;3819;40.22;20;;;;;
19/01/2023;02:35:25.600;3805;40.22;20;;;;;
19/01/2023;02:35:25.808;3813;40.22;20;;;;;
19/01/2023;02:35:26.017;3809;40.22;20;;;;;
19/01/2023;02:35:26.240;3813;40.22;20;;;;;
19/01/2023;02:35:26.465;3798;40.22;20;;;;;
19/01/2023;02:35:26.658;3802;40.22;20;;;;;
19/01/2023;02:35:26.865;3776;40.22;20;;;;;
19/01/2023;02:35:27.074;3781;40.22;20;;;;;
19/01/2023;02:35:27.281;3773;40.22;20;;;;;
19/01/2023;02:35:27.490;3757;40.22;20;;;;;
19/01/2023;02:35:27.698;3749;40.22;20;;;;;
19/01/2023;02:35:27.874;3777;40.22;20;;;;;
19/01/2023;02:35:28.081;3775;40.22;20;;;;;
19/01/2023;02:35:28.291;3760;40.22;20;;;;;
19/01/2023;02:35:28.498;3777;40.22;20;;;;;
19/01/2023;02:35:28.705;3784;40.26;20;;;;;
19/01/2023;02:35:28.904;3791;40.26;20;;;;;
19/01/2023;02:35:29.106;3801;40.26;20;;;;;
19/01/2023;02:35:29.315;3808;40.26;20;;;;;
19/01/2023;02:35:29.522;3811;40.26;20;;;;;
19/01/2023;02:35:29.729;3857;40.26;20;;;;;
19/01/2023;02:35:29.940;3855;40.26;20;;;;;
19/01/2023;02:35:30.148;3886;40.26;20;;;;;
19/01/2023;02:35:30.360;3875;40.26;20;;;;;
19/01/2023;02:35:30.576;3856;40.26;20;;;;;
19/01/2023;02:35:30.788;3870;40.26;20;;;;;
19/01/2023;02:35:30.996;3878;40.26;20;;;;;
19/01/2023;02:35:31.205;3885;40.26;20;;;;;
19/01/2023;02:35:31.412;3896;40.26;20;;;;;
19/01/2023;02:35:31.621;3879;40.26;20;;;;;
19/01/2023;02:35:31.797;3875;40.26;20;;;;;
19/01/2023;02:35:32.003;3858;40.26;20;;;;;
19/01/2023;02:35:32.213;3853;40.26;20;;;;;
19/01/2023;02:35:32.420;3816;40.26;20;;;;;
19/01/2023;02:35:32.626;3800;40.26;20;;;;;
19/01/2023;02:35:32.826;3796;40.26;20;;;;;
19/01/2023;02:35:33.028;3803;40.26;20;;;;;
19/01/2023;02:35:33.236;3794;40.26;20;;;;;
19/01/2023;02:35:33.444;3789;40.26;20;;;;;
19/01/2023;02:35:33.653;3777;40.29;20;;;;;
19/01/2023;02:35:33.861;3770;40.29;20;;;;;
19/01/2023;02:35:34.068;3779;40.29;20;;;;;
19/01/2023;02:35:34.276;3742;40.29;20;;;;;
19/01/2023;02:35:34.485;3733;40.29;20;;;;;
19/01/2023;02:35:34.701;3747;40.29;20;;;;;
19/01/2023;02:35:34.918;3748;40.29;20;;;;;
19/01/2023;02:35:35.125;3731;40.29;20;;;;;
19/01/2023;02:35:35.333;3738;40.29;20;;;;;
19/01/2023;02:35:35.542;3727;40.29;20;;;;;
19/01/2023;02:35:35.749;3722;40.29;20;;;;;
19/01/2023;02:35:35.926;3713;40.29;20;;;;;
19/01/2023;02:35:36.134;3723;40.29;20;;;;;
19/01/2023;02:35:36.342;3736;40.29;20;;;;;
19/01/2023;02:35:36.546;3734;40.29;20;;;;;
19/01/2023;02:35:36.746;3727;40.29;20;;;;;
19/01/2023;02:35:36.950;3710;40.32;20;;;;;
19/01/2023;02:35:37.159;3716;40.32;20;;;;;
19/01/2023;02:35:37.367;3735;40.32;20;;;;;
19/01/2023;02:35:37.576;3738;40.32;20;;;;;
19/01/2023;02:35:37.784;3754;40.32;20;;;;;
19/01/2023;02:35:37.990;3744;40.32;20;;;;;
19/01/2023;02:35:38.198;3754;40.32;20;;;;;
19/01/2023;02:35:38.408;3755;40.32;20;;;;;
19/01/2023;02:35:38.615;3760;40.32;20;;;;;
19/01/2023;02:35:38.823;3760;40.32;20;;;;;
19/01/2023;02:35:39.046;3763;40.32;20;;;;;
19/01/2023;02:35:39.272;3773;40.32;20;;;;;
19/01/2023;02:35:39.479;3744;40.32;20;;;;;
19/01/2023;02:35:39.672;3745;40.32;20;;;;;
19/01/2023;02:35:39.880;3733;40.32;20;;;;;
19/01/2023;02:35:40.055;3744;40.32;20;;;;;
19/01/2023;02:35:40.265;3734;40.32;20;;;;;
19/01/2023;02:35:40.466;3724;40.32;20;;;;;
19/01/2023;02:35:40.664;3727;40.32;20;;;;;
19/01/2023;02:35:40.872;3705;40.35;20;;;;;
19/01/2023;02:35:41.080;3698;40.35;20;;;;;
19/01/2023;02:35:41.289;3698;40.35;20;;;;;
19/01/2023;02:35:41.496;3706;40.35;20;;;;;
19/01/2023;02:35:41.712;3717;40.35;20;;;;;
19/01/2023;02:35:41.914;3716;40.35;20;;;;;
19/01/2023;02:35:42.122;3728;40.35;20;;;;;
19/01/2023;02:35:42.330;3742;40.35;20;;;;;
19/01/2023;02:35:42.538;3726;40.35;20;;;;;
19/01/2023;02:35:42.745;3752;40.35;20;;;;;
19/01/2023;02:35:42.953;3743;40.35;20;;;;;
19/01/2023;02:35:43.166;3751;40.35;20;;;;;
19/01/2023;02:35:43.382;3750;40.35;20;;;;;
19/01/2023;02:35:43.593;3750;40.35;20;;;;;
19/01/2023;02:35:43.802;3746;40.35;20;;;;;
19/01/2023;02:35:44.011;3770;40.35;20;;;;;
19/01/2023;02:35:44.188;3738;40.35;20;;;;;
19/01/2023;02:35:44.387;3761;40.35;20;;;;;
19/01/2023;02:35:44.586;3756;40.35;20;;;;;
19/01/2023;02:35:44.796;3767;40.35;20;;;;;
19/01/2023;02:35:45.003;3764;40.35;20;;;;;
19/01/2023;02:35:45.212;3767;40.35;20;;;;;
19/01/2023;02:35:45.418;3785;40.35;20;;;;;
19/01/2023;02:35:45.627;3771;40.35;20;;;;;
19/01/2023;02:35:45.834;3773;40.35;20;;;;;
19/01/2023;02:35:46.044;3761;40.38;20;;;;;
19/01/2023;02:35:46.252;3758;40.35;20;;;;;
19/01/2023;02:35:46.460;3774;40.35;20;;;;;
19/01/2023;02:35:46.667;3752;40.38;20;;;;;
19/01/2023;02:35:46.875;3731;40.38;20;;;;;
19/01/2023;02:35:47.083;3742;40.38;20;;;;;
19/01/2023;02:35:47.292;3738;40.38;20;;;;;
19/01/2023;02:35:47.511;3754;40.38;20;;;;;
19/01/2023;02:35:47.725;3752;40.38;20;;;;;
19/01/2023;02:35:47.933;3749;40.38;20;;;;;
19/01/2023;02:35:48.107;3757;40.38;20;;;;;
19/01/2023;02:35:48.307;3766;40.38;20;;;;;
19/01/2023;02:35:48.508;3792;40.35;20;;;;;
19/01/2023;02:35:48.717;3780;40.35;20;;;;;
19/01/2023;02:35:48.926;3791;40.35;20;;;;;
19/01/2023;02:35:49.133;3786;40.38;20;;;;;
19/01/2023;02:35:49.342;3790;40.38;20;;;;;
19/01/2023;02:35:49.550;3774;40.38;20;;;;;
19/01/2023;02:35:49.757;3759;40.38;20;;;;;
19/01/2023;02:35:49.965;3760;40.38;20;;;;;
19/01/2023;02:35:50.173;3750;40.38;20;;;;;
19/01/2023;02:35:50.383;3758;40.38;20;;;;;
19/01/2023;02:35:50.590;3738;40.38;20;;;;;
19/01/2023;02:35:50.798;3742;40.38;20;;;;;
19/01/2023;02:35:51.005;3734;40.38;20;;;;;
19/01/2023;02:35:51.214;3743;40.38;20;;;;;
19/01/2023;02:35:51.423;3756;40.38;20;;;;;
19/01/2023;02:35:51.630;3756;40.38;20;;;;;
19/01/2023;02:35:51.849;3738;40.38;20;;;;;
19/01/2023;02:35:52.064;3736;40.38;20;;;;;
19/01/2023;02:35:52.227;3724;40.38;20;;;;;
19/01/2023;02:35:52.430;3732;40.38;20;;;;;
19/01/2023;02:35:52.639;3713;40.38;20;;;;;
19/01/2023;02:35:52.848;3701;40.38;20;;;;;
19/01/2023;02:35:53.056;3676;40.38;20;;;;;
19/01/2023;02:35:53.262;3673;40.38;20;;;;;
19/01/2023;02:35:53.467;3684;40.38;20;;;;;
19/01/2023;02:35:53.673;3668;40.38;20;;;;;
19/01/2023;02:35:53.896;3701;40.38;20;;;;;
19/01/2023;02:35:54.094;3701;40.38;20;;;;;
19/01/2023;02:35:54.301;3677;40.38;20;;;;;
19/01/2023;02:35:54.510;3682;40.38;20;;;;;
19/01/2023;02:35:54.718;3674;40.38;20;;;;;
19/01/2023;02:35:54.926;3662;40.38;20;;;;;
19/01/2023;02:35:55.134;3666;40.38;20;;;;;
19/01/2023;02:35:55.344;3694;40.38;20;;;;;
19/01/2023;02:35:55.551;3681;40.38;20;;;;;
19/01/2023;02:35:55.767;3688;40.38;20;;;;;
19/01/2023;02:35:55.984;3690;40.38;20;;;;;
19/01/2023;02:35:56.192;3700;40.38;20;;;;;
19/01/2023;02:35:56.353;3690;40.38;20;;;;;
19/01/2023;02:35:56.561;3705;40.38;20;;;;;
19/01/2023;02:35:56.769;3707;40.38;20;;;;;
19/01/2023;02:35:56.977;3709;40.38;20;;;;;
19/01/2023;02:35:57.184;3698;40.38;20;;;;;
19/01/2023;02:35:57.392;3681;40.38;20;;;;;
19/01/2023;02:35:57.599;3675;40.38;20;;;;;
19/01/2023;02:35:57.807;3685;40.38;20;;;;;
19/01/2023;02:35:58.015;3686;40.38;20;;;;;
19/01/2023;02:35:58.219;3690;40.35;20;;;;;
19/01/2023;02:35:58.432;3683;40.35;20;;;;;
19/01/2023;02:35:58.641;3707;40.35;20;;;;;
19/01/2023;02:35:58.848;3710;40.35;20;;;;;
19/01/2023;02:35:59.057;3713;40.35;20;;;;;
19/01/2023;02:35:59.264;3694;40.35;20;;;;;
19/01/2023;02:35:59.473;3693;40.35;20;;;;;
19/01/2023;02:35:59.681;3700;40.35;20;;;;;
19/01/2023;02:35:59.889;3706;40.35;20;;;;;
